smiles,FishAT,DMAT,AlgAT,FishCT,DMCT,AlgCT,group
Cc1cc(NCCCn2ccnc2)ccc1N,,1,,,,,train
CC(C)CCCCCOC(=O)CCC(=O)OCCCCCC(C)C,,1,,,,,train
Cc1ccc(S(=O)(=O)NCCCCCC(=O)O)cc1,,0,,,,,train
Nc1ccc(F)cc1,,1,,,,,train
Cc1nc2c(O)cccn2c(=O)c1CCCl,,1,,,,,valid
O=C(Sc1n[nH]c(=S)s1)c1ccccc1,,1,,,,,train
CCCCCCCCCCCC(=O)OC(C)CS(=O)(=O)O,,1,,,,,train
CCC(C)=CCCC(C)=CC#N,,1,,,,,train
CCC1(CO)COC1,,0,,,,,train
CCO[Si](CCC1CCC2OC2C1)(OCC)OCC,,1,,,,,test
C=C1C2CCC(C2)C1(C)C,,1,,,,,train
N=C(N)SCCCS(=O)(=O)O,,1,,,,,train
CCCCCCCCCCCC[N+](C)(C)C,,1,,,,,train
CCCCCCCCCc1nc(N)nc(N)n1,,1,,,,,train
C=CCc1ccc(OC)cc1,,1,,,,,valid
CCSCC,,1,,,,,train
CO[Si](CCCNCCNCCN)(OC)OC,,1,,,,,train
C[N+]1=C(C=Cc2ccc(O)cc2)C(C)(C)c2ccccc21,,1,,,,,train
CCC(=O)OC1CCC(C(C)C)CC1,,1,,,,,train
CCCCCCCCOC(C)=O,,0,,,,,test
C=CC(C)(CCC=C(C)C)OC(C)OCC,,1,,,,,train
CNCC(O)c1cccc(O)c1.[H+],,1,,,,,train
ON=Cc1cccc[n+]1COC[n+]1ccccc1C=NO,,1,,,,,train
CC(CC(C)C)=NCCN=C(C)CC(C)C,,1,,,,,train
Cc1ccc(N(CCO)CCO)cc1,,1,,,,,valid
C[n+]1ccccc1,,0,,,,,train
O=S(=O)(Cl)c1ccc2ccccc2c1,,1,,,,,train
Nc1nc(N)nc(N)n1.Nc1nc(N)nc(N)n1.O=P(O)(O)OP(=O)(O)O,,0,,,,,train
CN=C(c1ccccc1Cl)C1(O)CCCC1,,1,,,,,train
COC(=O)c1cc(CCl)nn1-c1ncccc1Cl,,1,,,,,test
O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,,1,,,,,train
CC(CCl)OP(=O)(OCC(CCl)(CCl)COP(=O)(OC(C)CCl)OC(C)CCl)OC(C)CCl,,1,,,,,train
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N(CC)CC)cc3[o+]c2c1,,1,,,,,train
ClP(c1ccccc1)c1ccccc1,,1,,,,,train
CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC21CCC(=O)O1.Oc1c(Cl)c(Cl)c(O)c(Cl)c1Cl,,1,,,,,valid
CCCCN(CCCC)CCCC,,1,,,,,train
CC(C)c1ccccc1,,1,,,,,train
Cc1coc2ccc(O)cc12,,1,,,,,train
O=C(O)c1cc(Nc2nc(NCCS(=O)(=O)O)nc(Nc3ccc(S(=O)(=O)O)c(N=Nc4c(S(=O)(=O)O)cc5cc(S(=O)(=O)O)cc(NC(=O)c6ccccc6)c5c4O)c3)n2)cc(C(=O)O)c1.[H-].[H-].[H-].[H-].[H-].[H-],,1,,,,,train
C=C(C)CC(C)(C)C,,1,,,,,test
Cc1cc(O)ccc1O,,1,,,,,train
CC(=O)CC(C)=O,,1,,,,,train
CCCCCCC(O)CO,,0,,,,,train
CCO[Si](C)(C)C,,0,,,,,train
CCCCCCCCCC(C)(C)N.Cc1cc(C)c(Nc2cc(S(=O)(=O)O)c(N)c3c2C(=O)c2ccccc2C3=O)c(C)c1,,1,,,,,valid
Cc1ccc(N)c(S(=O)(=O)O)c1,,1,,,,,train
CS(=O)(=O)OCC1COC(Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1,,1,,,,,train
CC(O)CN(CC(C)O)CC(C)O,,0,,,,,train
O=S1(=O)C=CCO1,,1,,,,,train
C=C(C)CCOC(=O)C(=C)C,,1,,,,,test
Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1,,1,,,,,train
S=C(Nc1ccccc1)Nc1ccccc1,,1,,,,,train
SCCOCCOCCS,,1,,,,,train
O=C1C=CC(=O)C=C1,,1,,,,,train
C=COCC1CCC(COC=C)CC1,,1,,,,,valid
CCCCCCCCCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,,1,,,,,train
C=CCNC(=S)OCC(C)C,,1,,,,,train
Fc1ccc(Br)cc1,,1,,,,,train
CC(=O)N1Cc2ccccc2CSc2cccc(Cl)c21,,1,,,,,train
Cc1ccc(S(=O)(=O)OCCc2cccs2)cc1,,1,,,,,test
COc1ccc(O)cc1,,1,,,,,train
C=C(C)C(=O)OCCN1CCNC1=O,,0,,,,,train
C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,,1,,,,,train
ClCC=Cc1ccccc1,,1,,,,,train
O=C(O)C1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)C1N=Nc1cc(N=c2[nH]c(Cl)nc(=Nc3cccc(S(=O)(=O)O)c3)[nH]2)ccc1S(=O)(=O)O,,0,,,,,valid
CCCCCCCCCCCC(=O)OC(C)CO.CCCCCCCCCCCC(=O)OCC(C)O,,1,,,,,train
OCCO,,1,,,,,train
CC1(C)C2CC=C(CCO)C1C2,,1,,,,,train
CC(=O)OC(CC(C)C)CC(C)C,,1,,,,,train
N=C(CCCl)NS(N)(=O)=O,,0,,,,,test
CC(C)CCCC(C)C1CCC2C3CCC4=CC(=NO)CCC4(C)C3CCC12C,,1,,,,,train
CCC(C)(C)c1ccccc1,,1,,,,,train
CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2.COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1,,1,,,,,train
O=S(=O)(O)CC(S)CS,,1,,,,,train
CC(=Cc1ccc(C)cc1)CCC=O,,1,,,,,valid
CCN(CC)c1ccc2cc(C3(S(=O)(=O)O)Nc4cc(S(N)(=O)=O)ccc4O3)c(=O)oc2c1,,1,,,,,train
C1=CC2C3C=CC(C3)C2C1,,1,,,,,train
CC(C)=CCCC(C)CC#N,,1,,,,,train
CC(=O)c1ccc(C)cc1,,1,,,,,train
CC(C)(C)CC(C)(C)N,,1,,,,,test
CC(=O)C1(Cl)CC1,,1,,,,,train
CN(C)CCCSC(=N)N,,1,,,,,train
Cn1sc(Cl)cc1=O.Cn1sccc1=O,,1,,,,,train
NC(CO)C(=O)NN=Cc1ccc(O)c(O)c1O,,1,,,,,train
CC12CCC(C1)C(C)(C)C2O,,1,,,,,valid
C[N+](C)(CCCCCC[N+](C)(C)Cc1cccc(O)c1O)Cc1cccc(O)c1O,,0,,,,,train
CC1=CC2C(CC1)C2(C)C,,1,,,,,train
CC(=O)Nc1ccc(F)cc1-c1ccc(Cl)c(Cl)c1,,1,,,,,train
CC(=CCCC=O)CCCC(C)C,,1,,,,,train
O=Cc1cccc(Cl)c1Cl,,1,,,,,test
COc1ccc(Nc2ccccc2)c(C)c1,,1,,,,,train
CCCCOS(=O)(=O)c1ccc(C)cc1,,0,,,,,train
CCCC1CO1,,1,,,,,train
CCn1c(O)c(N=Nc2ccc(Cl)cc2[N+](=O)[O-])c(C)c(C#N)c1=O,,1,,,,,train
O=C1c2[nH]cc3c2C(=[N+](O)CC3)c2c(-c3ccc(O)cc3)c[nH]c21,,1,,,,,valid
CCCCCCCCCCCCCCCCO,,1,,,,,train
CCCC[N+](CCCC)(CCCC)Cc1ccccc1.O=S(=O)(O)c1ccc(O)c2ccccc12,,1,,,,,train
CC(=O)OC(C)C1CCCCC1,,1,,,,,train
CCCC1=CC(=O)OC1O,,1,,,,,train
COc1cccc(C(C)N)c1,,1,,,,,test
CCCCCCCCC=CCCCCCCCCNC(=O)CC(C(=O)O)S(=O)(=O)O,,1,,,,,train
CC1=CC=C(C(C)C)CC1,,1,,,,,train
C=CCCCCCCCC(=O)OC,,1,,,,,train
CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,,1,,,,,train
CC(C)c1ccc(Cl)cc1Br,,1,,,,,valid
CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,,1,,,,,train
CC1(O)CCC(C(C)(C)O)CC1,,1,,,,,train
CC(C)c1ccc(CCC=O)cc1,,1,,,,,train
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],,1,,,,,train
CC(C)c1ccc(C#N)cc1,,1,,,,,test
CC1(C)COC2(CCC3=C(CCC4C3CCC3(C)C4CCC3(O)C#N)C2)OC1,,1,,,,,train
CCC(CO)(CO)COCC(CC)(CO)CO,,0,,,,,train
CCOC(=O)C(F)F,,1,,,,,train
CC(N)C(=O)NC(CCC(N)=O)C(=O)O,,0,,,,,train
CCCCC=CCCC=CCCCCCC,,1,,,,,valid
O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,,1,,,,,train
CCOC(=O)C1C2CCC(CC2)C1N,,1,,,,,train
CC(Cl)C(=O)O,,1,,,,,train
C=CCOC(=O)CCC,,0,,,,,train
CCCCN(c1nc(Cl)nc(N(CCCCCCN(c2nc(Cl)nc(N(CCCC)C3CC(C)(C)NC(C)(C)C3)n2)C2CC(C)(C)NC(C)(C)C2)C2CC(C)(C)NC(C)(C)C2)n1)C1CC(C)(C)NC(C)(C)C1,,1,,,,,test
C=CC(=O)OCCOCCOC(C)OCC(COC(C)OCCOCCOC(=O)C=C)(COC(C)OCCOCCOC(=O)C=C)NC(=O)COc1ccc2sc3ccccc3c(=O)c2c1,,1,,,,,train
BrCBr,,1,,,,,train
CC(=O)OC1C(N2CCCC2)CC2C3CCC4CC(O)C(N5CCOCC5)CC4(C)C3CCC21C,,1,,,,,train
Fc1ccc(C(F)(F)F)cc1Cl,,1,,,,,train
CCCC[N+](CCCC)=C(N(CC)CC)N(CC)CC,,1,,,,,valid
CCCc1ccc2c(c1)OC(C(C)=O)O2,,1,,,,,train
NCCO.O=C(O)CS,,1,,,,,train
COc1ccc(C)cc1,,1,,,,,train
CCC(=O)N(c1ccccc1)C1CCNCC1,,1,,,,,train
CC(C)COC(=O)C1CCCCC1C(=O)OCC(C)C,,1,,,,,test
C=C(C)C(=O)NCCCN(C)C.C=C(C)C(=O)NCCCN(C)C.C=C(C)C(=O)NCCCN(C)C.C=C(C)C(=O)NCCCN(C)C.CCCCCC(CCCC)c1ccc(S(=O)(=O)O)cc1.CCCCCCC(CCCC)c1ccc(S(=O)(=O)O)cc1.CCCCCCCC(CCCC)c1ccc(S(=O)(=O)O)cc1.CCCCCCCCC(CCCC)c1ccc(S(=O)(=O)O)cc1,,1,,,,,train
COc1ccccc1NC(=O)c1cc2ccccc2cc1O,,1,,,,,train
Cc1ccccc1C1CCNCC1,,1,,,,,train
C=C(C)C(=O)OCCCCCCCCCCOC(=O)C(=C)C,,1,,,,,train
O=C(O)CCC(=O)C(=O)O,,1,,,,,valid
CCC(C)(C)OC,,1,,,,,train
COc1ccc(CC(C)=O)cc1,,0,,,,,train
C#CCOC(=O)NCCCC,,1,,,,,train
CC(C)(C)c1ccc([I+]c2ccc(C(C)(C)C)cc2)cc1.F[P-](F)(F)(F)(F)F,,1,,,,,train
CC(C)Sc1ncccc1OCC(F)(F)F,,1,,,,,test
C=CC(=O)OCC1COC(C)(CC)O1,,0,,,,,train
COC1CCCC1,,1,,,,,train
C=COCC,,1,,,,,train
COC(OC)[SiH2]C1CCCCC1,,1,,,,,train
CCCC(C)COC(=O)c1ccccc1O,,1,,,,,valid
CC(=O)c1ccc(Oc2ccc(Cl)cc2)cc1C(F)(F)F,,1,,,,,train
NCCC(=O)O,,1,,,,,train
C=Cc1ccccc1.CCc1ccccc1.c1ccc(-c2ccccc2)cc1.c1ccc2ccccc2c1,,1,,,,,train
C=C(C)CC1CCCCCCCCCC(CC(=C)C)C1=O.C=C(C)CC1CCCCCCCCCCC1=O,,1,,,,,train
C=CC(=O)OCC(CCC)CCCCC,,0,,,,,test
O=C(O)c1cccc(S(=O)(=O)O)c1,,1,,,,,train
CC(C)C(=O)OCC(C)(C)C(O)C(C)C,,0,,,,,train
CCCCOC(=O)c1ccccc1-c1c2cc(C)c(=NCC)cc-2oc2cc(NCC)c(C)cc12,,1,,,,,train
O=S(=O)(O)c1cc(S(=O)(=O)O)c2cc(NS(=O)(=O)c3cccc(N=Nc4ccc(N=Nc5c(O)ccc6ccccc56)cc4)c3)ccc2c1,,1,,,,,train
Nc1ccc([S+](O)c2ccc(N)cc2)cc1,,1,,,,,valid
Cc1cccc(N)c1N,,1,,,,,train
CO[Si](CCCN)(OC)OC,,0,,,,,train
CCn1c(O)c(N=Nc2cc(Nc3nc(Cl)nc(Nc4ccc(C=Cc5ccc(Nc6nc(Cl)nc(Nc7cc(N=Nc8c(C)c(C(N)=O)c(=O)n(CC)c8O)c(S(=O)(=O)O)cc7S(=O)(=O)O)n6)cc5S(=O)(=O)O)c(S(=O)(=O)O)c4)n3)c(S(=O)(=O)O)cc2S(=O)(=O)O)c(C)c(C(N)=O)c1=O,,0,,,,,train
C=C1CCOC(C=C(C)C)C1,,1,,,,,train
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)OC)C(C)C,,1,,,,,test
CCCCC(CC)CN(C=O)CC(CC)CCCC,,1,,,,,train
CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O,,1,,,,,train
FC(F)(F)I,,1,,,,,train
CCO[Si](CCCCl)(OCC)OCC,,0,,,,,train
CC(O)(CSc1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,,1,,,,,valid
CCCCOCCOCCOCCCC,,1,,,,,train
CC(C)=CCCC(C)CCOC=O,,1,,,,,train
CCCCCCC#CC(=O)OC,,1,,,,,train
CN(C)Cc1cc(C(C)(C)c2cc(CN(C)C)c(O)c(CN(C)C)c2)cc(CN(C)C)c1O.CN(C)Cc1cc(C(C)(C)c2cc(CN(C)C)c(O)c(CN(C)C)c2)ccc1O,,1,,,,,train
O=C(Cl)c1c(Cl)cccc1Cl,,1,,,,,test
CC(C)Oc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,,1,,,,,train
O=C(c1ccccc1)C1(O)CCCCC1,,1,,,,,train
CO[Si](CCCCl)(OC)OC,,0,,,,,train
C=CCCC(=O)Cl,,1,,,,,train
Cc1cccc(N(CCO)CCO)c1,,0,,,,,valid
CCOc1nc(F)cc(F)n1,,1,,,,,train
O=C1CCC(O)C2C3CCC(C3=C(Cl)Cl)C12,,1,,,,,train
C=C=CC,,1,,,,,train
CCC(CC)CC1(C(=O)O)CCCCC1,,1,,,,,train
CN1CCSC1=S,,1,,,,,test
CC(c1ncncc1F)C(Cn1cncn1)(OS(=O)(=O)CC12CCC(CC1=O)C2(C)C)c1ccc(F)cc1F,,1,,,,,train
CCC12CCC3C4=C(CCC3C1CCC2O)CC(OC)=CC4,,1,,,,,train
CC(C)(c1ccc(OC#N)cc1)c1ccc(OC#N)cc1,,1,,,,,train
C=CCOC(=O)C1C(C)CCCC1(C)C,,1,,,,,train
C=CC(C)(C#N)Cc1ccccc1,,1,,,,,valid
NCCCCCCCCCN,,1,,,,,train
CC1OC1C(=O)O,,1,,,,,train
CCC(=CO)CCC1CC=C(C)C1(C)C,,1,,,,,train
C=CC=CCCC=CCC,,1,,,,,train
NN=c1[nH]cccc1Cl,,1,,,,,test
CC(C)NCC(O)COc1ccc(C(=O)O)cc1,,1,,,,,train
C=CC(=O)OCCCCCCCCCCCCCCCC,,1,,,,,train
CCOC(=O)C1CC(=O)NN1c1ncccc1Cl,,1,,,,,train
O=C(NCCC(O)(P(=O)(O)O)P(=O)(O)O)c1ccccc1,,0,,,,,train
Cc1ccc(S(=O)(=O)NC(=O)Nc2cccc(OS(=O)(=O)c3ccc(C)cc3)c2)cc1,,1,,,,,valid
C=COCCOCCOC=C,,0,,,,,train
OCCNc1ccccc1,,1,,,,,train
COC(C)=O,,0,,,,,train
COCc1ccc(C=O)o1,,1,,,,,train
CSC(C)(C)SC,,1,,,,,test
c1cc(OCC2CO2)cc(N(CC2CO2)CC2CO2)c1,,1,,,,,train
CC(=O)c1ccc2c(c1)CCCC2,,1,,,,,train
CC(=O)CC(C)(C)C1CCCCC1,,1,,,,,train
CC(C)COP(=O)(OCC(C)C)OCC(C)C,,1,,,,,train
CCCCCCCCN(CCO)CCO,,1,,,,,valid
CC1C(C=O)CC2CC1C2(C)C,,1,,,,,train
Clc1ccc2ncoc2c1,,1,,,,,train
CCCCBr,,0,,,,,train
COc1ccnc(C(=O)NC2COC(=O)C(Cc3ccccc3)C(OC(=O)C(C)C)C(C)OC2=O)c1O,,1,,,,,train
CC(COCC(C)OC(=O)c1ccccc1)OC(=O)c1ccccc1.O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1,,1,,,,,test
C=CC(F)(F)C(F)(F)Br,,1,,,,,train
CCOC(=O)c1ccc(O)c(O)c1,,1,,,,,train
Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c1,,0,,,,,train
N=C(N)c1nn(Cc2ccccc2F)c2ncc(F)cc12,,1,,,,,train
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)C2(C)C,,1,,,,,valid
C=CC(OC(=O)C1C(C=C(C)C)C1(C)C)c1ccc(OC(C)=O)c(OC)c1,,1,,,,,train
COC=O,,0,,,,,train
CC1CC=CCCCCCCCCC(=O)C1,,1,,,,,train
Cc1ccc(-c2ccccc2C#N)cc1,,1,,,,,train
CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1.CC(C)(C)c1cccc(C(C)(C)C)c1O,,1,,,,,test
Cc1ncoc1C#N,,0,,,,,train
CCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],,1,,,,,train
N#Cc1nc(C(F)(F)F)[nH]c1C#N,,1,,,,,train
Cc1ccc(C(=O)CC(=O)C(F)(F)F)cc1,,1,,,,,train
O=C(O)CNCO,,1,,,,,valid
CC1=CC(C)C(C=O)C(C)C1,,1,,,,,train
COc1cc2[nH]c(=O)c(=O)[nH]c2cc1N,,1,,,,,train
COC(=O)c1cc(F)ccc1N,,1,,,,,train
CC(C)=CCOCC(O)COCC=C(C)C,,1,,,,,train
O=S(=O)(O)c1cc(O)c2ccc3c(S(=O)(=O)O)cc(S(=O)(=O)O)c4ccc1c2c34,,0,,,,,test
Nc1ccc(N)c(S(=O)(=O)O)c1,,0,,,,,train
C=CCOCC1CO1,,1,,,,,train
CC(=O)C(F)(F)F,,1,,,,,train
CCCC(=O)OCC,,0,,,,,train
CS(=O)(=O)Cl,,1,,,,,valid
CC[N+]1(C)CCCC1,,0,,,,,train
CS(=O)(=O)c1ccc(C(=O)O)c([N+](=O)[O-])c1,,0,,,,,train
CC(COC(=O)c1ccccc1)OC(=O)c1ccccc1,,1,,,,,train
COC(=O)CC(C)(C)CC(C)C(=O)OC.COC(=O)CC(C)(C)CC(C)C(=O)OC.COC(=O)CC(C)CC(C)(C)C(=O)OC.COC(=O)CC(C)CC(C)(C)C(=O)OC,,0,,,,,train
COc1cc(C=CC(=O)NC2CN3CCC2CC3)cc(OC)c1OC.COc1ccc(C=CC(=O)NC2CN3CCC2CC3)cc1OC.O=C(C=Cc1cccc(C(F)(F)F)c1)NC1CN2CCC1CC2,,0,,,,,test
N#CCC(=O)c1ccccc1Cl,,1,,,,,train
ClCCN1CCCC1,,1,,,,,train
Oc1ccc(C2CCCCC2)cc1,,1,,,,,train
O=C1C=CC(=O)N1Cc1cccc(CN2C(=O)C=CC2=O)c1,,1,,,,,train
CC(=O)OCC(F)F,,1,,,,,valid
CC[Si](ON=C(C)C)(ON=C(C)C)ON=C(C)C,,0,,,,,train
S=c1nc[nH][nH]1,,1,,,,,train
CC(C)C(=O)OCCc1ccccc1,,1,,,,,train
CC(=O)OCC=CCOC(C)=O,,1,,,,,train
CC(C)Nc1ccc(F)cc1,,1,,,,,test
CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,,1,,,,,train
C=CC(=O)OCCOC(=O)Nc1cccc(SC)c1,,1,,,,,train
C=C(C)C(=O)OC1CC(C)CC(C)(C)C1,,1,,,,,train
CC(C=O)CCCC(C)(C)O,,0,,,,,train
O=S(=O)(N(CCO)CCO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,1,,,,,valid
CC1CCC2C(C)(C)C3CC12CCC3(C)OC(=O)Cc1ccncc1,,1,,,,,train
CCN(CCCl)c1ccc(C)c(C=CC2=[N+](C)c3ccccc3C2(C)C)c1,,1,,,,,train
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.O=C(O)O.O=C(O)O,,1,,,,,train
CCOC(=O)C(Cl)C(=O)OCC,,1,,,,,train
NCCS,,1,,,,,test
CCC(=O)O.CCCCCCCCCC[N+](C)(CCO)CCCCCCCCCC,,1,,,,,train
CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C,,1,,,,,train
CCCC1CCC(c2ccc(O)cc2)OC1,,1,,,,,train
CC(C)(C)C1CCC(O)CC1,,0,,,,,train
CCCCCOC(=O)Cc1ccccc1,,1,,,,,valid
CCN(CCO)c1ccc(N=Nc2sc3cc(OC)ccc3[n+]2C)cc1,,1,,,,,train
C[N+](C)(C)CC(=O)O,,0,,,,,train
CC(C)(C)OC(=O)NNCc1ccc(-c2ccccn2)cc1,,1,,,,,train
CC12CCC(CC1)C(C)(C)[N+]([O-])=[N+]2[O-],,1,,,,,train
O=C1CCC(=O)N1Br,,1,,,,,test
CCCCCCCCCCCO,,1,,,,,train
CCCCC(C)Cc1ccc(O)cc1.CCCCCCCc1ccc(O)cc1,,1,,,,,train
CCOC(=O)C1CC2C=CC1C2,,1,,,,,train
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(=O)CC(O)C12,,0,,,,,train
CCN(c1ccccc1)c1nc(Cl)nc(Nc2cc(S(=O)(=O)O)cc3cc(S(=O)(=O)O)c(N=Nc4cc(NC(=O)C(Br)CBr)ccc4S(=O)(=O)O)c(O)c23)n1,,0,,,,,valid
CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,,1,,,,,train
Fc1cc(Br)cc(F)c1F,,1,,,,,train
C=CC(=O)OCC[N+](C)(C)C,,0,,,,,train
CCCS(=O)(=O)OCCNCCOS(=O)(=O)CCC,,1,,,,,train
CCC1(CC=C2CCCc3cc(OC)ccc32)C(=O)CCC1O,,1,,,,,test
Nc1cc(S(=O)(=O)O)c(O)c2c1C(=O)c1c(O)c(S(=O)(=O)O)cc(N)c1C2=O,,1,,,,,train
C=C(Br)C(F)(F)F,,1,,,,,train
CCCCCCCCC=CCCCCCCCC#N,,1,,,,,train
CC(C)(C)O.CC(C)OC(C)C.CCC(C)O.CCC(C)OC(C)CC,,1,,,,,train
CCCCOC(=O)C=CC(=O)O,,1,,,,,valid
C=Cc1cccc[n+]1CCCS(=O)(=O)O,,1,,,,,train
CCC(C)(C)OO,,1,,,,,train
OCCCCCCCCCCCCO,,1,,,,,train
NCCCCCCCCN,,1,,,,,train
CCCCCC(CO)CCC,,1,,,,,test
CNCCO.O=S=O,,1,,,,,train
CC(C)(OO)c1ccccc1,,1,,,,,train
FC(F)(F)C=CCl,,1,,,,,train
CCN(Cc1ccccc1)c1ccc(C=C(C#N)C(=O)OCC[N+](C)(C)C)cc1,,1,,,,,train
CCOc1cc(CCN)cc(OCC)c1OCC,,1,,,,,valid
CC(C)CCC(C)(O)C#CC(C)(O)CCC(C)C,,1,,,,,train
CC(C)(c1cc(Br)c(OCC2CO2)c(Br)c1)c1cc(Br)c(OCC2CO2)c(Br)c1,,1,,,,,train
CC1(C)C2CCC1(C)C(O)C2,,1,,,,,train
CC(C)Nc1ccc(Nc2ccccc2)cc1,,1,,,,,train
COc1ccc2cccc(CC#N)c2c1,,1,,,,,test
CC(=O)OC1CC2CC1C1CCCC21,,1,,,,,train
CCN(Cc1ccccc1)c1ccc(N=Nc2ccc(N=Nc3cc(C)c(N=Nc4cccc(S(=O)(=O)O)c4)cc3C)c3cc(S(=O)(=O)O)ccc23)c(C)c1.CCN(Cc1ccccc1)c1ccc(N=Nc2ccc(N=Nc3cc(C)c(N=Nc4cccc(S(=O)(=O)O)c4)cc3C)c3ccc(S(=O)(=O)O)cc23)c(C)c1,,1,,,,,train
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,1,,,,,train
CC(=O)OC1CCCCC1C,,1,,,,,train
CC(=O)OC1(C)CCC23CC1C(C)(C)C2CCC3C,,1,,,,,valid
CCCCCCO,,1,,,,,train
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)C#CCO,,1,,,,,train
COC(=O)CCCCC(=O)OC,,1,,,,,train
CC(O)CCC1CCCCC1,,1,,,,,train
CCCCCCCCCCCC[N+](C)(C)CC(O)CS(=O)(=O)O,,1,,,,,test
CC(=O)c1cccc(O)c1,,1,,,,,train
S=C(S)OC1CC2CC1C1CCCC21,,1,,,,,train
CCCCCCOC(=O)c1ccccc1,,1,,,,,train
CCOC(=O)C1OC1(C)c1ccccc1,,1,,,,,train
CCOC(=O)C=CC(=O)OCC,,1,,,,,valid
CC(C)CCCCCN(CCCCCC(C)C)CCCCCC(C)C,,1,,,,,train
CN(CS(=O)(=O)O)c1ccc(N=Nc2ccc(S(N)(=O)=O)cc2)cc1,,1,,,,,train
CCC(CC#N)OC(=O)NC(C)c1cccc(NC(=O)Nc2ccc(-c3cnco3)c(OC)c2)c1,,1,,,,,train
CCOC(=O)Oc1ccc2c(=O)[nH]c(=O)oc2c1,,1,,,,,train
CCCCCC(C)COC(=O)CCS,,1,,,,,test
CCO[Si](CCCS)(OCC)OCC,,1,,,,,train
CCCCOc1cccc(F)c1F,,1,,,,,train
Cc1nc(SCC(=O)O)c2c(C)c(C)sc2n1,,1,,,,,train
O=S(=O)(O)c1ccc2[nH]c(-c3ccccc3)c(N=Nc3ccccc3S(=O)(=O)c3ccccc3)c2c1,,1,,,,,train
CNCCOCCN(C)C,,0,,,,,valid
CC(C)COC(=O)c1ccc(O)cc1,,1,,,,,train
C=COC,,1,,,,,train
O=C1CCC(=O)c2c1c(O)c1ccccc1c2O,,1,,,,,train
CC(C)=NO,,0,,,,,train
CC1(C)CC(N)CC(C)(C)N1,,1,,,,,test
CC(C)N(C)CCN(C)CCN(C)C(C)C,,1,,,,,train
Nc1ccc(S(=O)(=O)O)c(N)c1,,1,,,,,train
NCCCCCCCCCCCCN,,1,,,,,train
O=C(CBr)Nc1ccc(Cl)cc1C(=O)c1ccccc1F,,1,,,,,train
CCCCCCCCCCC1CO1,,1,,,,,valid
CCC1(O)CCCC1CCC(C)C,,1,,,,,train
CCOC1C(C)CCCC1C,,1,,,,,train
COc1ccc(CC2CC2)cc1,,1,,,,,train
CCOC(=O)N(c1ccccc1)c1ccccc1,,1,,,,,train
CCCCCCCCCCCCCCCCCC[N+](C)(C)CCC[Si](OC)(OC)OC,,1,,,,,test
CCCCCCCCCCCC(=O)OCC(C)(C)C=NCCCCCCN=CC(C)(C)COC(=O)CCCCCCCCCCC,,1,,,,,train
C=CC(=O)OCC1(CC)COCOC1,,1,,,,,train
CC1=C2CC(C=O)C(C1)C(C(C)C)C2,,1,,,,,train
CC(C)=CCCC(C)=CCOC=O,,1,,,,,train
C=CC(=O)OCCOC(=O)C1CCCCC1C(=O)O,,1,,,,,valid
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,,1,,,,,train
Nc1cc(S(=O)(=O)O)cc2cccc(S(=O)(=O)O)c12,,0,,,,,train
